A_PRGID,A_USERID,A_SYSDT,U_PRGID,U_USERID,U_SYSDT,PROJECT_WORKYM,LIST_NO,OBDEPTID,OBDEPTNM,RATION
OBZ020,23770,2026-01-28 09:41:59.120,OBZ020,23770,2026-01-28 09:41:59.120,202602,OB202602001,XVE2,南區電銷,33.5
OBZ020,23770,2026-01-28 09:41:59.120,OBZ020,23770,2026-01-28 09:41:59.120,202602,OB202602001,XVE3,北區電銷2,16.5
OBZ020,23770,2026-01-28 09:41:59.120,OBZ020,23770,2026-01-28 09:41:59.120,202602,OB202602001,XVE4,中區電銷1,16.5
OBZ020,23770,2026-01-28 09:42:44.340,OBZ020,23770,2026-01-28 09:42:44.340,202602,OB202602008,XVE1,北區電銷1,33.5
OBZ020,23770,2026-01-28 09:42:44.340,OBZ020,23770,2026-01-28 09:42:44.340,202602,OB202602008,XVE2,南區電銷,33.5
OBZ020,23770,2026-01-28 09:42:44.340,OBZ020,23770,2026-01-28 09:42:44.340,202602,OB202602008,XVE3,北區電銷2,16.5
OBZ020,23770,2026-01-28 09:42:44.340,OBZ020,23770,2026-01-28 09:42:44.340,202602,OB202602008,XVE4,中區電銷1,16.5
OBZ020,23770,2026-02-25 18:02:27.493,OBZ020,23770,2026-02-25 18:02:27.493,202603,OB202603001,XVE1,北區電銷1,31.6
OBZ020,23770,2026-02-25 18:02:27.493,OBZ020,23770,2026-02-25 18:02:27.493,202603,OB202603001,XVE2,南區電銷,31.7
OBZ020,23770,2026-02-25 18:02:27.493,OBZ020,23770,2026-02-25 18:02:27.493,202603,OB202603001,XVE3,北區電銷2,19.4
OBZ020,23770,2026-02-25 18:02:27.493,OBZ020,23770,2026-02-25 18:02:27.493,202603,OB202603001,XVE4,中區電銷1,17.3
OBZ020,23770,2026-02-25 18:03:09.527,OBZ020,23770,2026-02-25 18:03:09.527,202603,OB202603008,XVE1,北區電銷1,31.6
OBZ020,23770,2026-02-25 18:03:09.527,OBZ020,23770,2026-02-25 18:03:09.527,202603,OB202603008,XVE2,南區電銷,31.7
OBZ020,23770,2026-02-25 18:03:09.527,OBZ020,23770,2026-02-25 18:03:09.527,202603,OB202603008,XVE3,北區電銷2,19.4
OBZ020,23770,2026-02-25 18:03:09.527,OBZ020,23770,2026-02-25 18:03:09.527,202603,OB202603008,XVE4,中區電銷1,17.3
OBZ020,23770,2026-03-30 19:25:56.807,OBZ020,23770,2026-03-30 19:25:56.807,202604,OB202604001,XVE1,北區電銷1,32.3
OBZ020,23770,2026-03-30 19:25:56.807,OBZ020,23770,2026-03-30 19:25:56.807,202604,OB202604001,XVE2,南區電銷,33.2
OBZ020,23770,2026-03-30 19:25:56.807,OBZ020,23770,2026-03-30 19:25:56.807,202604,OB202604001,XVE3,北區電銷2,17.2
OBZ020,23770,2026-03-30 19:25:56.807,OBZ020,23770,2026-03-30 19:25:56.807,202604,OB202604001,XVE4,中區電銷1,17.3
OBZ020,23770,2026-03-30 19:26:40.433,OBZ020,23770,2026-03-30 19:26:40.433,202604,OB202604008,XVE1,北區電銷1,32.3
OBZ020,23770,2026-03-30 19:26:40.433,OBZ020,23770,2026-03-30 19:26:40.433,202604,OB202604008,XVE2,南區電銷,33.2
OBZ020,23770,2026-03-30 19:26:40.433,OBZ020,23770,2026-03-30 19:26:40.433,202604,OB202604008,XVE3,北區電銷2,17.2
OBZ020,23770,2026-03-30 19:26:40.433,OBZ020,23770,2026-03-30 19:26:40.433,202604,OB202604008,XVE4,中區電銷1,17.3
OBZ020,23770,2026-04-28 13:28:15.870,OBZ020,23770,2026-04-28 13:28:15.870,202605,OB202605001,XVE1,北區電銷1,33.5
OBZ020,23770,2026-04-28 13:28:15.870,OBZ020,23770,2026-04-28 13:28:15.870,202605,OB202605001,XVE2,南區電銷,34.5
OBZ020,23770,2026-04-28 13:28:15.870,OBZ020,23770,2026-04-28 13:28:15.870,202605,OB202605001,XVE3,北區電銷2,16.5
OBZ020,23770,2026-04-28 13:28:15.870,OBZ020,23770,2026-04-28 13:28:15.870,202605,OB202605001,XVE4,中區電銷1,15.5
OBZ020,23770,2026-04-28 13:29:05.117,OBZ020,23770,2026-04-28 13:29:05.117,202605,OB202605008,XVE1,北區電銷1,30.0
OBZ020,23770,2026-04-28 13:29:05.117,OBZ020,23770,2026-04-28 13:29:05.117,202605,OB202605008,XVE2,南區電銷,41.0
OBZ020,23770,2026-04-28 13:29:05.117,OBZ020,23770,2026-04-28 13:29:05.117,202605,OB202605008,XVE3,北區電銷2,3.0
OBZ020,23770,2026-04-28 13:29:05.117,OBZ020,23770,2026-04-28 13:29:05.117,202605,OB202605008,XVE4,中區電銷1,26.0
OBZ020,23770,2026-04-28 13:29:51.323,OBZ020,23770,2026-04-28 13:29:51.323,202605,OB202605010,XVE1,北區電銷1,43.0
OBZ020,23770,2026-04-28 13:29:51.323,OBZ020,23770,2026-04-28 13:29:51.323,202605,OB202605010,XVE2,南區電銷,30.0
OBZ020,23770,2026-04-28 13:29:51.323,OBZ020,23770,2026-04-28 13:29:51.323,202605,OB202605010,XVE3,北區電銷2,3.0
OBZ020,23770,2026-04-28 13:29:51.323,OBZ020,23770,2026-04-28 13:29:51.323,202605,OB202605010,XVE4,中區電銷1,24.0
OBZ020,23874,2026-04-30 10:24:53.600,OBZ020,23874,2026-04-30 10:24:53.600,202605,OB202605011,XVE1,北區電銷1,43.0
OBZ020,23874,2026-04-30 10:24:53.600,OBZ020,23874,2026-04-30 10:24:53.600,202605,OB202605011,XVE2,南區電銷,30.0
OBZ020,23874,2026-04-30 10:24:53.600,OBZ020,23874,2026-04-30 10:24:53.600,202605,OB202605011,XVE3,北區電銷2,3.0
OBZ020,23874,2026-04-30 10:24:53.600,OBZ020,23874,2026-04-30 10:24:53.600,202605,OB202605011,XVE4,中區電銷1,24.0
OBZ020,23770,2026-04-28 13:30:08.813,OBZ020,23770,2026-04-28 13:30:08.813,202605,OB202605012,XVE1,北區電銷1,50.0
OBZ020,23770,2026-04-28 13:30:08.813,OBZ020,23770,2026-04-28 13:30:08.813,202605,OB202605012,XVE2,南區電銷,50.0
OBZ020,23770,2026-04-28 13:30:08.813,OBZ020,23770,2026-04-28 13:30:08.813,202605,OB202605012,XVE3,北區電銷2,0.0
OBZ020,23770,2026-04-28 13:30:08.813,OBZ020,23770,2026-04-28 13:30:08.813,202605,OB202605012,XVE4,中區電銷1,0.0
OBZ020,23874,2026-04-30 10:28:55.050,OBZ020,23874,2026-04-30 10:28:55.050,202605,OB202605013,XVE1,北區電銷1,50.0
OBZ020,23874,2026-04-30 10:28:55.050,OBZ020,23874,2026-04-30 10:28:55.050,202605,OB202605013,XVE2,南區電銷,50.0
OBZ020,23874,2026-04-30 10:28:55.050,OBZ020,23874,2026-04-30 10:28:55.050,202605,OB202605013,XVE3,北區電銷2,0.0
OBZ020,23874,2026-04-30 10:28:55.050,OBZ020,23874,2026-04-30 10:28:55.050,202605,OB202605013,XVE4,中區電銷1,0.0
